0	9.751	1.505
1	9.4064551	2.4951499999999998
2	8.96975164351	3.4607470099999995
3	8.445178884804152	4.392329644450999
4	7.83788686055145	5.280770829375925
5	7.153835829088884	6.117367223724829
6	6.399737773717532	6.893924478870965
7	5.582990544133457	7.602837501031428
8	4.711605282202059	8.237164930455087
9	3.7941278440407293	8.790697107979845
10	2.8395549891463343	9.258016863463716
11	1.8572461585159505	9.634552531012986
12	0.8568317068601844	9.916622672174709
13	-0.15188151132380423	10.101472069582474
14	-1.1590062762067082	10.187298639145919
15	-2.1546719152247866	10.173270997916708
16	-3.129121043903484	10.059536516373397
17	-4.072805186767145	9.847219777146783
18	-4.976478341265157	9.538411456241537
19	-5.8312875678981335	9.136147736677437
20	-6.628859718964705	8.644380457254398
21	-7.361383456282748	8.067938289930472
22	-8.021685754495769	7.412479327201503
23	-8.603302140701453	6.68443554502394
24	-9.10053998260389	5.890949686404035
25	-9.508534205590475	5.039805185007686
26	-9.823294893399993	4.139349816298715
27	-10.041746306651206	3.198413825121703
28	-10.161756937661016	2.226223332707799
29	-10.18216030787234	1.2323098722687753
30	-10.102766304972558	0.22641694020422895
31	-9.924362949524028	-0.7815955208909846
32	-9.6487085747394	-1.7818477710522973
33	-9.278514496996856	-2.76453710623676
34	-8.817418347882942	-3.720033926998813
35	-8.26994833006019	-4.638976101057096
36	-7.641478748186284	-5.512360695073685
37	-6.938177251590009	-6.33163217684305
38	-6.166944306599063	-7.088766223770483
39	-5.335345492520693	-7.776348316668094
40	-4.451537285552722	-8.387646349086845
41	-3.524187058661538	-8.916676541132986
42	-2.5623880820808744	-9.358262012410469
43	-1.5755703580064182	-9.70808344074266
44	-0.5734081638078243	-9.962721310950728
45	0.43427478974702427	-10.119689340441017
46	1.4376016554751603	-10.177458754870724
47	2.4267392580182774	-10.135473176871916
48	3.3919944644709052	-9.994153982838807
49	4.323909172911815	-9.754896076220104
50	5.213352987992881	-9.420054119691123
51	6.051612675500935	-8.992919362088747
52	6.830477519467341	-8.477687288159542
53	7.542319745645896	-7.879416409094403
54	8.180169223616984	-7.203978598620757
55	8.737781715929081	-6.458001462245266
56	9.209700006006619	-5.648803305274811
57	9.591307306414569	-4.7843213377268965
58	9.87887242478961	-3.873033820462709
59	10.069586245582567	-2.923876916188375
60	10.161589170914311	-1.946157060792002
61	10.153989252492316	-0.9494597143084909
62	10.046870837798568	0.05644461379765593
63	9.841293646746612	1.0616961437154895
64	9.539282288804806	2.0564424698273056
65	9.143806324274859	3.0309351234060595
66	8.658751066081184	3.975625107067606
67	8.088879409159407	4.8812564647464
68	7.439785062442494	5.738956970309805
69	6.717837642668908	6.540325046257152
70	5.9301201689540814	7.277512060986615
71	5.084359571493234	7.943299198491889
72	4.1888508961713296	8.531168147626133
73	3.252375948574907	9.035364918719527
74	2.284117175326313	9.450956162764212
75	1.2935676272608982	9.773877441924487
76	0.29043788728595765	10.000972979069822
77	-0.7154391245780152	10.130026497589116
78	-1.7142045357578242	10.159782850107204
79	-2.696070150506964	10.089960225032494
80	-3.651414377015125	9.92125281223212
81	-4.570876512135736	9.65532390265293
82	-5.445448459809528	9.294789490465885
83	-6.2665629845059065	8.843192539389591
84	-7.026177635053198	8.304968166332896
85	-7.716853516748929	7.685400084490906
86	-8.331828140214716	6.990568733660922
87	-8.865081633590536	6.22729160697606
88	-9.31139566977969	5.403056359686767
89	-9.666404531919751	4.525947356305665
90	-9.926637817365114	3.604566376676747
91	-10.089554362467222	2.647948258707003
92	-10.153567056524825	1.6654723050473506
93	-10.118058302604716	0.6667703224453415
94	-9.983385974627417	-0.3383678045906766
95	-9.750879813273265	-1.3400900800993252
96	-9.422828296979194	-2.328578962227645
97	-9.002456117646544	-3.2941475815478407
98	-8.493892482750594	-4.227334669127973
99	-7.902130555431059	-5.118997264094313
100	-7.23297843096855	-5.960400292278361
101	-6.493002130964439	-6.7433021382980005
102	-5.6894611747284465	-7.4600353727774245
103	-4.830237360073608	-8.103581843978043
104	-3.9237574522103387	-8.667641398425184
105	-2.9789105390688344	-9.14669355763047
106	-2.004960863578318	-9.53605154711366
107	-1.0114569876817434	-9.83190814894263
108	-0.008138178732613799	-10.03137292920023
109	0.9951610639441882	-10.132500476365495
110	1.9886074064082484	-10.134309374734732
111	2.9624650564941977	-10.036791727841255
112	3.9071911746540886	-9.840913139470247
113	4.813529384225497	-9.548603153399542
114	5.6726004648193635	-9.162736246510988
115	6.475989340220558	-8.687103562494162
116	7.215827508599585	-8.126375664097047
117	7.884870107588157	-7.486056669878058
118	8.476566859434959	-6.772430225818023
119	8.985126201514005	-5.992497842132708
120	9.405571974317146	-5.153910200402634
121	9.7337921120685	-4.264892104974946
122	9.966578859535831	-3.3341618148178456
123	10.101660121712852	-2.3708455470124408
124	10.13772163999201	-1.38438799031128
125	10.074419778387298	-0.3844597062151917
